"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"P2O5_TiO2",1,245,-0.308184965592022,0.764392203005419,-0.665213007733053,-0.436181530536263,0.306666697233523,-0.91593692102422,2.23567302090786,3.15160994193208,1.28587627112283,0.296692531592576,0.0488352264968839,-0.854748330216865,0.159910274532521
"CaO_TiO2",2,245,-0.217127178546002,0.872683668492386,-0.318370534967609,-0.204720201499389,0.90184491702356,-2.41990156741436,2.81740760340618,5.23730917082053,0.0459917717529869,-0.147350794346366,0.0557537144457962,-0.729866637521268,0.456231341011295
"Cu_TiO2",3,245,-0.279406931760729,0.764919194875871,-0.042475589442286,-0.288831920066529,0.712614577817024,-1.99427153265313,2.40157986010066,4.39585139275379,0.195035847309498,0.0608323678582452,0.0488688947724816,-1.00626008144903,0.252687230109002
"Zn_TiO2",4,245,-0.304923541389468,0.678545983034143,-0.310798192979627,-0.387949312833209,0.838659676633828,-1.10142323367301,2.67801222025648,3.77943545392949,1.12309140823963,1.72998752562498,0.0433507126835361,-0.952507111511488,0.0833252901132473
"Sr_TiO2",5,245,-0.309814961199872,0.671182145024383,-0.609056502264637,-0.38967914807225,0.527940232360273,-1.2947802196781,2.75783330339451,4.05261352307261,1.3123367642526,2.12659803718921,0.042880254330247,-0.755102804886898,0.147059467727293
"P_Ti",6,245,-0.308184965588369,0.764392203005083,-0.665213008288599,-0.436181530482996,0.306666691444219,-0.915936921994811,2.23567302098618,3.15160994298099,1.28587627106791,0.296692531611545,0.0488352264968624,-0.854748327145263,0.159910274293465
"Ca_Ti",7,245,-0.217127178533649,0.872683668519198,-0.318370534714628,-0.204720201495047,0.901844917688155,-2.41990156725223,2.81740760399367,5.2373091712459,0.0459917718944087,-0.147350794123061,0.0557537144475092,-0.729866637601136,0.456231340888092
"Cu_Ti",8,245,-0.279406931782154,0.764919194660041,-0.0424756259571016,-0.288831922898162,0.712614609088315,-1.9942713965947,2.40157986352898,4.39585126012368,0.195035860566806,0.0608323517039224,0.0488688947586928,-1.00626013296843,0.252687235196116
"Zn_Ti",9,245,-0.304923540013192,0.67854598577235,-0.310798177531956,-0.387949310527379,0.838659746525088,-1.10142331715884,2.67801221009715,3.779435527256,1.1230913750081,1.72998740830757,0.0433507128584737,-0.95250724451927,0.0833252613161965
"Sr_Ti",10,245,-0.309814961400975,0.671182145681793,-0.609056526889124,-0.389679147560973,0.52794015916243,-1.29478023921496,2.75783329809696,4.05261353731191,1.31233675194614,2.12659800278804,0.0428802543722473,-0.755102833471666,0.147059463501279
"P_Ti_CS",11,245,-0.252933481034099,0.856125153279931,-0.243465856088477,-0.272901836486272,0.95059476556852,-1.92797719124054,2.00702745850838,3.93500464974893,0.154043967292581,-0.579332080555524,0.054695829713753,-0.917754748462814,0.338167591155595
"Ca_Ti_CS",12,245,-0.26273070882392,0.797017044782708,-0.330605534504315,-0.287742227901386,0.698557081797493,-2.07940365651942,2.30414835939825,4.38355201591767,0.448422452340333,0.560607674109351,0.050919551181718,-0.750028486807494,0.185974167764543
"Cu_Ti_CS",13,245,-0.274710569440133,0.768511994827136,-0.362237916541876,-0.320710621416969,0.780502466628111,-3.52070552373569,2.26905100503337,5.78975652876907,0.387746663204781,1.63553350054963,0.0490984303416412,-0.888679618031227,0.150682700038592
"Zn_Ti_CS",14,245,-0.28771154849192,0.713271724223657,-0.365362163266515,-0.354993221642635,0.618440883552331,-1.50738196876427,2.46276879617464,3.97015076493891,1.08350667597281,1.66886668627069,0.0455692589083594,-0.774879350423037,0.0824771858372363
"Sr_Ti_CS",15,245,-0.280134656910414,0.726225915491373,-0.498246049807214,-0.337906123234553,0.622157829572399,-1.55539390938118,2.86625372708761,4.42164763646879,1.06180953320774,1.81615532779957,0.0463968718303065,-0.72644770333036,0.186103792080233
